Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-01-03 00:00:00-05:00,325.62065382806765,328.1937646958434,320.2122465111482,325.0380554199219,28865100,0.0,0.0
2022-01-04 00:00:00-05:00,325.1157552681164,325.4750455603239,316.6584618241034,319.4646301269531,32674300,0.0,0.0
2022-01-05 00:00:00-05:00,316.405930069771,316.6098587525815,306.81259974808444,307.20098876953125,40054300,0.0,0.0
2022-01-06 00:00:00-05:00,304.0647280316112,309.45372640637964,302.45288523458527,304.7735595703125,39646100,0.0,0.0
2022-01-07 00:00:00-05:00,305.035749490981,307.3175762839826,301.0935421942167,304.928955078125,32720000,0.0,0.0
2022-01-10 00:00:00-05:00,300.5109027560878,305.5891778942772,295.8501747506654,305.1522216796875,44289500,0.0,0.0
2022-01-11 00:00:00-05:00,304.28802804449435,307.4242982983215,300.89929159109613,305.84161376953125,29386800,0.0,0.0
2022-01-12 00:00:00-05:00,310.3956001101081,314.0270840292815,307.88071630388504,309.03619384765625,34372200,0.0,0.0
2022-01-13 00:00:00-05:00,311.17232488368956,311.5704332628309,295.1801616510571,295.9569396972656,45366000,0.0,0.0
2022-01-14 00:00:00-05:00,295.42293023044414,301.8023248577446,294.93743650779754,301.2003173828125,39846400,0.0,0.0
2022-01-18 00:00:00-05:00,295.2481388440062,300.8118775497677,292.98572166151314,293.86932373046875,42333200,0.0,0.0
2022-01-19 00:00:00-05:00,297.40383860486526,304.80276032865214,293.91799622777216,294.5296936035156,45933900,0.0,0.0
2022-01-20 00:00:00-05:00,300.10310048812516,302.6082350893692,292.4031770647772,292.8498229980469,35380700,0.0,0.0
2022-01-21 00:00:00-05:00,293.9081860566442,295.28697160618094,287.033578493321,287.44140625,57984400,0.0,0.0
2022-01-24 00:00:00-05:00,283.72254434338123,288.4900666398452,268.0410733422131,287.77154541015625,85731500,0.0,0.0
2022-01-25 00:00:00-05:00,283.06223836449163,286.43156585377636,276.89649203266447,280.1201477050781,72848600,0.0,0.0
2022-01-26 00:00:00-05:00,299.054453748856,299.549666894418,284.52848792353353,288.1017150878906,90428900,0.0,0.0
