Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2022-04-20 00:00:00-04:00,426.49586526577247,427.1161545814654,423.21307019353713,424.3868408203125,65224400,0.0,0.0,0.0
2022-04-21 00:00:00-04:00,428.04181749165986,429.4446399428074,417.12462093429156,418.0407409667969,85417300,0.0,0.0,0.0
2022-04-22 00:00:00-04:00,416.9432443577617,418.059759123537,405.9974214613697,406.57000732421875,132471800,0.0,0.0,0.0
2022-04-25 00:00:00-04:00,404.3083756188095,409.0989521038459,399.69908937736324,408.92718505859375,119647700,0.0,0.0,0.0
2022-04-26 00:00:00-04:00,406.3696736308169,406.57009765724735,397.05572274258077,397.0843505859375,103996300,0.0,0.0,0.0
2022-04-27 00:00:00-04:00,398.1721778250147,403.59262470913546,396.04410716896217,398.2008056640625,122030000,0.0,0.0,0.0
2022-04-28 00:00:00-04:00,402.991428795092,410.00554090140133,398.51575864739607,408.2591552734375,105449100,0.0,0.0,0.0
2022-04-29 00:00:00-04:00,404.23199660880084,406.40779978354254,392.41775610484405,393.1716613769531,145491100,0.0,0.0,0.0
2022-05-02 00:00:00-04:00,393.23843291998924,396.9124939775019,386.51060001970393,395.5382995605469,158312500,0.0,0.0,0.0
2022-05-03 00:00:00-04:00,396.04411491786686,399.7849552003043,394.46949637064364,397.35150146484375,100028200,0.0,0.0,0.0
2022-05-04 00:00:00-04:00,398.0194999089657,410.02461229063664,394.8035130133532,409.4520263671875,144247900,0.0,0.0,0.0
2022-05-05 00:00:00-04:00,405.14813094235217,405.57757767376717,390.7286691598279,394.8989562988281,172929100,0.0,0.0,0.0
2022-05-06 00:00:00-04:00,392.3127558720858,395.84364857876244,387.18816926988325,392.5417785644531,151770800,0.0,0.0,0.0
2022-05-09 00:00:00-04:00,386.5869867289689,387.83711756374765,378.37999982371747,379.97369384765625,155586100,0.0,0.0,0.0
2022-05-10 00:00:00-04:00,386.0049001132154,387.52223402111315,376.77683297323864,380.8516845703125,132497200,0.0,0.0,0.0
2022-05-11 00:00:00-04:00,379.87830642417293,385.5754800653506,374.04751676936854,374.8014221191406,142361000,0.0,0.0,0.0
2022-05-12 00:00:00-04:00,371.5758530585973,377.71199617086995,367.5487051705862,374.4101257324219,125090800,0.0,0.0,0.0
2022-05-13 00:00:00-04:00,378.58045748857603,384.75478149060405,377.5307213516521,383.36151123046875,104174400,0.0,0.0,0.0
2022-05-16 00:00:00-04:00,381.7010407029058,385.50868954290604,379.42980135170086,381.8059997558594,78622400,0.0,0.0,0.0
2022-05-17 00:00:00-04:00,387.9516760051215,389.8984566521676,384.1821784020912,389.6598815917969,83029700,0.0,0.0,0.0
2022-05-18 00:00:00-04:00,385.0601250281532,385.346403434764,372.70192597101425,373.9520568847656,117674500,0.0,0.0,0.0
2022-05-19 00:00:00-04:00,370.8601649524356,376.12792106283007,369.41916223050765,371.6617736816406,98510700,0.0,0.0,0.0
2022-05-20 00:00:00-04:00,375.27856731709426,378.8858210395479,363.14941948778915,371.8240051269531,131432200,0.0,0.0,0.0
2022-05-23 00:00:00-04:00,374.87773977302686,379.5538341140032,372.53972172547,378.7808532714844,76414900,0.0,0.0,0.0
2022-05-24 00:00:00-04:00,374.62010760751093,377.0917417853128,369.276020328754,375.88934326171875,91448800,0.0,0.0,0.0
2022-05-25 00:00:00-04:00,374.38153955628485,381.19525751700854,373.980749748556,379.2102966308594,91472900,0.0,0.0,0.0
2022-05-26 00:00:00-04:00,380.450846302905,388.438333745229,380.2408991090227,386.7873840332031,82168300,0.0,0.0,0.0
2022-05-27 00:00:00-04:00,389.2685724925791,396.3971956829768,389.06817761817047,396.2826843261719,84768700,0.0,0.0,0.0
2022-05-31 00:00:00-04:00,394.6507739199975,397.42779055948637,391.29164822917306,394.0591125488281,95937000,0.0,0.0,0.0
2022-06-01 00:00:00-04:00,396.1968068098174,397.2178858387473,388.33335375593083,390.8717956542969,86585800,0.0,0.0,0.0
2022-06-02 00:00:00-04:00,390.70956506941627,398.3630414912432,388.43832614086085,398.3153381347656,79609600,0.0,0.0,0.0
2022-06-03 00:00:00-04:00,393.5534575681091,395.11852411735094,390.795544707174,391.7784729003906,71874300,0.0,0.0,0.0
2022-06-06 00:00:00-04:00,395.8246926829142,397.5710494858282,391.7879917724646,392.9713439941406,57508900,0.0,0.0,0.0
2022-06-07 00:00:00-04:00,389.4498848817779,397.19879719820443,388.9822580192843,396.74072265625,59272400,0.0,0.0,0.0
2022-06-08 00:00:00-04:00,395.0135138070431,396.81715534217307,391.6257594116493,392.4273681640625,64350000,0.0,0.0,0.0
2022-06-09 00:00:00-04:00,390.6332655578667,392.92358036094004,383.09429931640625,383.09429931640625,86289800,0.0,0.0,0.0
2022-06-10 00:00:00-04:00,376.8340673761907,377.6929317310131,371.9385026938927,371.9862060546875,132893900,0.0,0.0,0.0
2022-06-13 00:00:00-04:00,362.4909411964938,364.3613614567866,356.2402573368301,357.8625793457031,170004900,0.0,0.0,0.0
2022-06-14 00:00:00-04:00,359.6280660389109,360.66824984848057,353.6541369718167,356.78424072265625,104011800,0.0,0.0,0.0
2022-06-15 00:00:00-04:00,360.11466767647033,366.35579841417075,355.11414452846907,361.87060546875,125666800,0.0,0.0,0.0
2022-06-16 00:00:00-04:00,353.5778098205212,353.988151955779,347.441636821467,349.8941955566406,134473300,0.0,0.0,0.0
2022-06-17 00:00:00-04:00,350.3130435164958,354.0221341889106,347.11191563709605,350.6484680175781,111113900,1.577,0.0,0.0
2022-06-21 00:00:00-04:00,356.42780896765214,360.8748747996571,356.3511187773013,359.4755859375,76811900,0.0,0.0,0.0
2022-06-22 00:00:00-04:00,355.2105806049247,362.97380954248774,354.7888723195148,358.8238525390625,90059400,0.0,0.0,0.0
2022-06-23 00:00:00-04:00,360.98027343638654,363.0791918548647,357.38618897180834,362.3412170410156,79292100,0.0,0.0,0.0
2022-06-24 00:00:00-04:00,365.54231975908544,373.871013261912,365.51356825528467,373.8614196777344,98050300,0.0,0.0,0.0
2022-06-27 00:00:00-04:00,374.7911218990806,375.088230546052,371.33123057524386,372.43341064453125,66009600,0.0,0.0,0.0
2022-06-28 00:00:00-04:00,374.0052832976918,376.8134546579517,364.7085718420244,364.8235778808594,86548900,0.0,0.0,0.0
2022-06-29 00:00:00-04:00,365.3794383293623,366.3761767197178,362.68627331066523,364.52642822265625,65676000,0.0,0.0,0.0
2022-06-30 00:00:00-04:00,360.59686430725856,364.8331045358534,357.0698766025923,361.56488037109375,112508300,0.0,0.0,0.0
2022-07-01 00:00:00-04:00,360.9035668624178,365.82987245083206,358.25831145704467,365.38897705078125,74839700,0.0,0.0,0.0
2022-07-05 00:00:00-04:00,360.2518747779475,366.09825821521906,357.3957650335138,366.0790710449219,81438000,0.0,0.0,0.0
2022-07-06 00:00:00-04:00,366.2227835517865,369.82646127636144,363.8171631228118,367.3153991699219,70426200,0.0,0.0,0.0
2022-07-07 00:00:00-04:00,369.10768193097266,373.62184388034007,367.33459439180444,372.8167724609375,64525900,0.0,0.0,0.0
2022-07-08 00:00:00-04:00,371.16828636399435,374.3981948912325,369.62524011470316,372.5101013183594,72397800,0.0,0.0,0.0
2022-07-11 00:00:00-04:00,369.8073395278389,370.78491998015704,367.55504072968324,368.25469970703125,58366900,0.0,0.0,0.0
2022-07-12 00:00:00-04:00,367.69885270800796,370.1045029772354,363.2325995412346,364.99609375,62219200,0.0,0.0,0.0
2022-07-13 00:00:00-04:00,359.5042958079142,366.0407444632135,359.08258755604106,363.0791931152344,84224600,0.0,0.0,0.0
2022-07-14 00:00:00-04:00,358.0762747918634,363.29009638510695,355.6131507927619,362.197509765625,89704800,0.0,0.0,0.0
2022-07-15 00:00:00-04:00,366.644532509908,369.2322850782175,364.7181230855962,369.1172790527344,79060400,0.0,0.0,0.0
2022-07-18 00:00:00-04:00,372.2321692617026,372.9126411092704,364.83314571528604,366.06951904296875,63203600,0.0,0.0,0.0
2022-07-19 00:00:00-04:00,370.0277805315176,376.53547810469183,369.3664958535163,375.9604187011719,78506000,0.0,0.0,0.0
2022-07-20 00:00:00-04:00,376.15205489007207,379.7844841146986,374.77192424136786,378.3564147949219,71843800,0.0,0.0,0.0
2022-07-21 00:00:00-04:00,377.7718191775275,382.257229494255,375.3470114027863,382.2093200683594,64903900,0.0,0.0,0.0
2022-07-22 00:00:00-04:00,382.33392157500526,383.5415140516764,376.4204418031425,378.66314697265625,72197300,0.0,0.0,0.0
2022-07-25 00:00:00-04:00,379.2957084950685,379.98577387251356,376.8613071289796,379.1231994628906,53631500,0.0,0.0,0.0
2022-07-26 00:00:00-04:00,377.4650849566957,377.6759390604827,373.7368369268148,374.63775634765625,52946400,0.0,0.0,0.0
2022-07-27 00:00:00-04:00,377.9634688849113,386.1292469978394,377.6663602609532,384.3657531738281,82342100,0.0,0.0,0.0
2022-07-28 00:00:00-04:00,385.18041613085296,389.8862446661955,381.595896244646,389.1866149902344,73966600,0.0,0.0,0.0
2022-07-29 00:00:00-04:00,390.6338571186631,395.8572718100489,389.8575371790331,394.8605041503906,87003700,0.0,0.0,0.0
2022-08-01 00:00:00-04:00,392.1385528850216,396.2214420202733,391.41973602311015,393.6911926269531,69997500,0.0,0.0,0.0
2022-08-02 00:00:00-04:00,392.10979755199605,395.82848142777334,389.90543756315043,391.0938720703125,63435400,0.0,0.0,0.0
2022-08-03 00:00:00-04:00,393.24072407123106,398.3970415915023,392.9532090324076,397.21820068359375,67820600,0.0,0.0,0.0
2022-08-04 00:00:00-04:00,397.14155710217767,397.83162252504843,395.2918085550156,396.94989013671875,45656600,0.0,0.0,0.0
2022-08-05 00:00:00-04:00,392.62737371419047,396.9306814766419,392.5698707027924,396.2789611816406,56814900,0.0,0.0,0.0
2022-08-08 00:00:00-04:00,397.9849529544983,400.25640965580175,394.70713505409947,395.81890869140625,53886100,0.0,0.0,0.0
2022-08-09 00:00:00-04:00,395.080893142324,395.58885585754615,393.1640482926206,394.2470703125,44931800,0.0,0.0,0.0
2022-08-10 00:00:00-04:00,401.36817949580313,402.6716493250059,399.39383145561817,402.5278625488281,68665700,0.0,0.0,0.0
2022-08-11 00:00:00-04:00,405.40313009263934,407.2816592803511,401.7802941573866,402.5278625488281,59489700,0.0,0.0,0.0
2022-08-12 00:00:00-04:00,404.48304555538454,409.44766707403227,403.52462305763476,409.3422546386719,61694500,0.0,0.0,0.0
2022-08-15 00:00:00-04:00,407.10910828193994,411.55620265018104,407.0516052727586,411.029052734375,54048300,0.0,0.0,0.0
2022-08-16 00:00:00-04:00,409.9461043286603,413.7797946828474,409.13143927864826,411.8341979980469,59289000,0.0,0.0,0.0
2022-08-17 00:00:00-04:00,408.20169595903417,411.642428933168,406.8886619248883,408.9109191894531,63563400,0.0,0.0,0.0
2022-08-18 00:00:00-04:00,409.11225343890715,410.7894929743216,407.8088127536356,410.0994567871094,49023200,0.0,0.0,0.0
2022-08-19 00:00:00-04:00,407.31038672985295,407.57874384814335,403.70670892818333,404.5884704589844,68016900,0.0,0.0,0.0
2022-08-22 00:00:00-04:00,399.71002449708,399.88256274701143,395.2533664736353,396.16387939453125,77695600,0.0,0.0,0.0
2022-08-23 00:00:00-04:00,395.7326260221204,398.1478693291441,394.64960396761944,395.20550537109375,49105200,0.0,0.0,0.0
2022-08-24 00:00:00-04:00,394.9755369099544,397.8508048065064,394.28550069357,396.470703125,49177800,0.0,0.0,0.0
2022-08-25 00:00:00-04:00,397.9753576980948,402.11575000266055,396.8731776502491,402.0678405761719,50942300,0.0,0.0,0.0
2022-08-26 00:00:00-04:00,401.95279504755007,402.499073601019,388.40068791234046,388.45819091796875,103087000,0.0,0.0,0.0
2022-08-29 00:00:00-04:00,385.477564275104,388.9662071746011,384.5191417177305,385.8896789550781,65370800,0.0,0.0,0.0
2022-08-30 00:00:00-04:00,387.0588978028337,387.29850340637034,379.53527600203705,381.65338134765625,85652400,0.0,0.0,0.0
2022-08-31 00:00:00-04:00,383.30189644071856,384.5574275530069,378.6152257102167,378.7493896484375,76029700,0.0,0.0,0.0
2022-09-01 00:00:00-04:00,376.5546056575964,380.2828537316046,373.8230958598955,379.9378356933594,78740100,0.0,0.0,0.0
2022-09-02 00:00:00-04:00,383.63742817684476,384.86420803408595,374.1011108362964,375.93170166015625,99632100,0.0,0.0,0.0
2022-09-06 00:00:00-04:00,376.7846095249661,377.733438358328,372.2704481299422,374.5131530761719,76637400,0.0,0.0,0.0
2022-09-07 00:00:00-04:00,374.1968912357354,382.0176223786145,373.9764727789939,381.2413024902344,70964200,0.0,0.0,0.0
2022-09-08 00:00:00-04:00,378.9506661534871,384.1932088707895,377.7334509240558,383.7331848144531,80821700,0.0,0.0,0.0
2022-09-09 00:00:00-04:00,385.9950541542698,390.566748031032,385.72669703404705,389.694580078125,76706900,0.0,0.0,0.0
2022-09-12 00:00:00-04:00,391.7839260399427,394.6112839532159,391.47722383773527,393.88287353515625,69256300,0.0,0.0,0.0
2022-09-13 00:00:00-04:00,385.12293077799757,386.3401461684979,375.62498879036855,376.75592041015625,122947100,0.0,0.0,0.0
2022-09-14 00:00:00-04:00,378.0688513471266,379.72693247977287,374.8581307457053,378.1934509277344,85023700,0.0,0.0,0.0
2022-09-15 00:00:00-04:00,376.62175813763326,379.49702610124746,372.61555846136133,373.89984130859375,87633800,0.0,0.0,0.0
2022-09-16 00:00:00-04:00,369.68082910225274,371.71139375163744,367.7272109293128,371.04736328125,103084800,1.596,0.0,0.0
2022-09-19 00:00:00-04:00,367.87152400147454,373.92474365234375,367.7945188007343,373.92474365234375,73278500,0.0,0.0,0.0
2022-09-20 00:00:00-04:00,370.5661192149977,371.58621785976976,366.851425917786,369.63262939453125,77274900,0.0,0.0,0.0
2022-09-21 00:00:00-04:00,371.576653580682,374.6562160691355,363.175273011751,363.1849060058594,106746600,0.0,0.0,0.0
2022-09-22 00:00:00-04:00,362.4053401929484,364.06059976527723,359.383546529662,360.1341857910156,89472600,0.0,0.0,0.0
2022-09-23 00:00:00-04:00,356.6311392843892,356.66964188429637,349.6155602907762,354.10015869140625,122346900,0.0,0.0,0.0
2022-09-26 00:00:00-04:00,352.61809798878147,356.2750518234068,349.36531864035186,350.5971374511719,92581200,0.0,0.0,0.0
2022-09-27 00:00:00-04:00,354.16754240423256,356.45796277654676,347.28667766286367,349.70220947265625,108294100,0.0,0.0,0.0
2022-09-28 00:00:00-04:00,350.6645637219512,358.28643461129496,348.95156496514926,356.58306884765625,110802200,0.0,0.0,0.0
2022-09-29 00:00:00-04:00,353.00310475609075,353.2918008740039,346.16074244160404,349.1344299316406,112952300,0.0,0.0,0.0
2022-09-30 00:00:00-04:00,348.1816614544452,352.13697434058156,343.6008501250042,343.7355651855469,153711200,0.0,0.0,0.0
2022-10-03 00:00:00-04:00,347.48876096374755,354.6775877198943,345.6891533686318,352.81060791015625,89756500,0.0,0.0,0.0
2022-10-04 00:00:00-04:00,358.3826922250454,363.7719116040674,352.77214894457154,363.7430419921875,103602800,0.0,0.0,0.0
2022-10-05 00:00:00-04:00,359.33540585288915,365.1769053407249,356.9872464668105,362.8961181640625,88065700,0.0,0.0,0.0
2022-10-06 00:00:00-04:00,361.481481503714,364.46480191672816,358.65214213957154,359.152587890625,82333500,0.0,0.0,0.0
2022-10-07 00:00:00-04:00,355.0818049117138,359.23920522295987,347.35405888748875,349.1344299316406,107789500,0.0,0.0,0.0
2022-10-10 00:00:00-04:00,350.26035724680406,350.50094712307487,344.20713710542515,346.4686584472656,76042800,0.0,0.0,0.0
2022-10-11 00:00:00-04:00,344.75568540364674,349.36539599992454,342.3209168490355,344.2745056152344,92482800,0.0,0.0,0.0
2022-10-12 00:00:00-04:00,344.68836080575585,346.27624831782265,342.888723631936,343.1389465332031,76991800,0.0,0.0,0.0
2022-10-13 00:00:00-04:00,336.0655477704276,353.6767439796687,335.0069464624053,352.1947021484375,147254500,0.0,0.0,0.0
2022-10-14 00:00:00-04:00,354.67755820829706,356.3232139886059,343.52381587504453,344.1686096191406,123737000,0.0,0.0,0.0
2022-10-17 00:00:00-04:00,350.3084979310304,354.1290663964534,343.83180779495996,353.0127258300781,93168200,0.0,0.0,0.0
2022-10-18 00:00:00-04:00,361.0099608546208,361.3179229746476,353.68638903881856,357.1605224609375,97162900,0.0,0.0,0.0
2022-10-19 00:00:00-04:00,355.10103285468335,357.8533963767061,351.79051372870356,354.6294860839844,79746900,0.0,0.0,0.0
2022-10-20 00:00:00-04:00,354.17716945467555,358.642531680208,350.8858870066424,351.6557922363281,88283100,0.0,0.0,0.0
2022-10-21 00:00:00-04:00,351.37671849964545,360.6923520091851,349.8562033143349,360.2015686035156,131038400,0.0,0.0,0.0
2022-10-24 00:00:00-04:00,361.74137896509524,365.7544022149723,359.0659909733299,364.60919189453125,85436900,0.0,0.0,0.0
2022-10-25 00:00:00-04:00,364.53215864215014,370.74899271065016,364.416680202624,370.4314270019531,78846300,0.0,0.0,0.0
2022-10-26 00:00:00-04:00,367.2556260403501,372.9912804112845,366.9957995493151,367.64056396484375,104087300,0.0,0.0,0.0
2022-10-27 00:00:00-04:00,368.651116983852,370.508464053823,365.05187193362974,365.67742919921875,81971800,0.0,0.0,0.0
2022-10-28 00:00:00-04:00,365.57146200711037,374.8582243796141,365.38861137088577,374.3770446777344,100302000,0.0,0.0,0.0
2022-10-31 00:00:00-04:00,371.8941742829306,373.78039051101996,370.75859722298037,371.6728210449219,96631300,0.0,0.0,0.0
2022-11-01 00:00:00-04:00,375.45493257095166,375.69552243515034,368.86276441813186,370.04644775390625,85407600,0.0,0.0,0.0
2022-11-02 00:00:00-04:00,369.44984103766876,374.00181247499194,360.6538896494972,360.7597351074219,126990400,0.0,0.0,0.0
2022-11-03 00:00:00-04:00,357.4876905818057,360.1149426332723,354.9085741274679,357.0450134277344,87100100,0.0,0.0,0.0
2022-11-04 00:00:00-04:00,362.8095488271917,364.609156479117,356.07303200546664,362.18402099609375,103505200,0.0,0.0,0.0
2022-11-07 00:00:00-05:00,363.49282365285416,366.2451872849651,361.39488684633864,365.6485290527344,68286900,0.0,0.0,0.0
2022-11-08 00:00:00-05:00,366.7648238178479,370.6238949042184,363.502440305768,367.621337890625,84641100,0.0,0.0,0.0
